db,spec_code,species,length
slb,6305,viridrillia williami,0.9
slb,6312,conasprella jaspidea,3
slb,6313,conasprella pealii,2.5
slb,6314,conasprella mazei,5.9
slb,6315,conasprella rainesae,2.5
slb,6316,conus sennottorum,4.6
slb,6317,conus villepinii,9.3
slb,6318,conus amphiurgus,7.2
slb,6319,conus stimpsoni,7.9
slb,6322,conus archon,4.1300000572204585
slb,6324,conasprella bajanensis,3.2
slb,6328,californiconus californicus,4
slb,6329,conus cardinalis,3.22
slb,6330,conus flavescens,3.5
slb,6336,conus ermineus,10.300000095367432
slb,6337,conus fergusoni,5.179999914169311
slb,6338,conus flavescens,3.4
slb,6339,conus gladiator,4.3
slb,6341,conus granulatus,6.41
slb,6344,conus mus,4.35
slb,6345,conus patae,2.8
slb,6348,conus ermineus,1.3
slb,6354,conus regius,7.5
slb,6358,conus sponsalis,3.2
slb,6359,conus spurius,8
slb,6366,conus acutangulus,3.799999952316284
slb,6367,conasprella armiger,4
slb,6368,conus attenuatus,4.7
slb,6369,conus cancellatus,6.4
slb,6372,conasprella mindana,5
slb,6373,neoterebra dislocata,6.4
slb,6374,neoterebra protexta,2.8
slb,6375,terebra floridana,7.8
slb,6376,neoterebra concava,2.5
slb,6377,neoterebra glossema,2.8
slb,6378,neoterebra nassula,6.8
slb,6379,terebra taurina,17.8
slb,6381,neoterebra acrior,0.8
slb,6382,neoterebra arcas,3.3
slb,6383,bathyterebra benthalis,2.7
slb,6406,odostomia sulcosa,0.25
slb,6412,odostomia laevigata,0.49
slb,6415,odostomia unidentata,0.4
slb,6418,odostomia dealbata,0.43
slb,6457,odostomia disparilis,0.32
slb,6486,odostomia hendersoni,0.33
slb,6491,boonea jadisi,0.35
slb,6521,odostomia ryalea,0.25
slb,6552,odostomia winkleyi,0.28
slb,6556,turbonilla conoma,0.55
slb,6561,turbonilla curta,0.83
slb,6568,turbonilla electra,0.7
slb,6569,turbonilla elegantula,0.6
slb,6570,turbonilla emertoni,0.48
slb,6573,turbonilla enna,0.42
slb,6578,turbonilla exilis,0.42
slb,6587,turbonilla grandis,1.8
slb,6593,turbonilla haycocki,0.7
slb,6594,turbonilla hecuba,0.61
slb,6595,turbonilla hespera,0.53
slb,6599,turbonilla idothea,0.3
slb,6603,turbonilla insularis,0.71
slb,6619,turbonilla lepta,0.46
slb,6620,turbonilla leta,0.3
slb,6621,turbonilla louiseae,0.9
slb,6627,turbonilla perlepida,0.7
slb,6630,turbonilla pocahontasae,0.57
slb,6631,turbonilla powhatani,0.5
slb,6634,turbonilla puncta,0.56
slb,6635,turbonilla punicea,0.8
slb,6637,turbonilla pyrrha,0.6
slb,6638,peracle moluccensis,0.2
slb,6640,corolla spectabilis,4
slb,6641,corolla calceola,7.5
slb,6642,corolla intermedia,3.9
slb,6645,cymbulia parvidentata,2.5
slb,6646,cleba chrysosticta,4.5
slb,6800,platydoris macfarlandi,7
slb,6801,thordisa bimaculata,3.20000004768372
slb,6802,thordisa rubescens,9
slb,6805,atagema alba,6
slb,6807,doris tanya,3
slb,6809,jorunna pardus,6
slb,6811,aegires albopunctatus,2.29999995231628
slb,6813,palio dubia,1.20000004768372
slb,6814,polycera atra,2.20000004768372
slb,6885,turbonilla edwardensis,0.52
slb,6886,turbonilla textilis,0.36
slb,6887,turbonilla theone,0.46
slb,6889,turbonilla toyatani,0.95
slb,6893,turbolidium uniliratum,0.5
slb,6897,turbonilla virginica,0.62
slb,6898,turbonilla virga,0.9
slb,6901,turbonilla viridaria,1.1
slb,6905,turbonilla whiteavesi,0.7
slb,6915,pyramidella dolabrata,3.6
slb,6918,pyramidella camara,0.28
slb,6923,pyramidella subdolabrata,3
slb,6925,eulimella ventricosa,3
slb,6925,milda ventricosa,3
slb,6927,pyramidella dolabrata,3
slb,6928,cyclostremella humilis,0.2
slb,6940,peristichia agria,0.6
slb,6942,peristichia toreta,1.35
slb,6943,boonea bisuturalis,0.58
slb,6944,boonea impressa,0.67
slb,6945,boonea seminuda,0.69
slb,6946,fargoa bartschi,0.44
slb,6947,fargoa bushiana,0.3
slb,6948,fargoa dianthophila,0.18
slb,6949,fargoa gibbosa,0.46
slb,6969,kleinella cedrosa,0.55
slb,6975,acteon candens,1
slb,6976,acteon tornatilis,1.18
slb,6978,acteon danaida,1.1
slb,6979,acteon delicatus,1
slb,6981,acteon incisus,1
slb,6982,acteon juvenis,0.3
slb,6983,acteon lacunatus,0.3
slb,6985,acteon melampoides,0.96
slb,6986,acteon parallelus,0.3
slb,6987,acteon particolor,0.35
slb,6988,acteon perforatus,1.4
slb,6992,acteon traskii,1.5
slb,6993,acteon hebes,0.8
slb,6994,bullina exquisita,0.78
slb,6995,bullina torrei,0.85
slb,6997,crenilabium exile,0.81
slb,6998,rictaxis punctocaelatus,2
slb,7006,mysouffa cumingii,2
slb,7007,ringicula semistriata,0.3
slb,7010,ringicula nitida,0.75
slb,7011,hydatina physis,4
slb,7012,micromelo undatus,3
slb,7013,acteocina culcitella,2.20000004768372
slb,7017,acteocina candei,0.45
slb,7019,acteocina bermudensis,2.9
slb,7020,acteocina bullata,1
slb,7021,acteocina carinata,0.7000000029802322
slb,7022,acteocina cerealis,11
slb,7024,acteocina inculta,0.449999988079071
slb,7025,acteocina infrequens,0.899999988079071
slb,7029,acteocina perplicata,0.5
slb,7030,acteocina recta,0.25
slb,7033,cylichnella bidentata,0.4
slb,7034,acteocina atrata,0.54
slb,7036,cylichnoides occultus,0.54
slb,7038,philine infundibulum,1.2
slb,7040,philine angulata,0.25
slb,7041,philinorbis albus,6
slb,7042,philine amabilis,1.5
slb,7048,philine tincta,1.075
slb,7051,aglaja diomedea,1.5
slb,7052,aglaja ocelligera,2
slb,7053,navanax inermis,22.5
slb,7054,navanax aenigmaticus,7.5
slb,7055,chelidonura hirundinina,2
slb,7056,camachoaglaja sabina,2
slb,7058,philinopsis pusa,4.5
slb,7059,gastropteron pacificum,4
slb,7062,gastropteron vespertilium,0.5
slb,7063,lapinura divae,0.2
slb,7064,diaphana minuta,0.5
slb,7065,diaphana globosa,0.4
slb,7066,diaphana hiemalis,0.65
slb,7125,polycera aurisula,1
slb,7127,polycera hedgpethi,4
slb,7129,polycera tricolor,2
slb,7130,polycera chilluna,2.5
slb,7131,polycera hummi,2
slb,7132,polycera odhneri,2.5
slb,7133,polycera rycia,0.9
slb,7134,colga pacifica,6
slb,7135,colga ramosa,1.9
slb,7153,diaphana californica,0.5
slb,7154,diaphana lottae,0.85
slb,7155,bulla striata,3.4
slb,7156,roxania pinguicula,1.28
slb,7157,bulla ampulla,5.5
slb,7158,bulla clausa,1.15
slb,7159,roxania eburneola,0.73
slb,7160,roxania semilaevis,4
slb,7161,bulla gouldiana,5.5
slb,7162,bulla punctulata,7
slb,7163,bulla bermudae,0.3
slb,7164,bulla solida,5.2
slb,7165,haminoea vesicula,2.40000009536743
slb,7166,haminella solitaria,1.8
slb,7167,haminoea virescens,1.79999995231628
slb,7168,haminoea succinea,1.2
slb,7169,haminoea elegans,2.35
slb,7172,lamprohaminoea cymbalum,2
slb,7174,haminoea antillarum,0.200000002980232
slb,7175,haminoea petitii,1.15
slb,7176,atys caribaeus,1.1
slb,7177,atys sandersoni,0.8
slb,7183,atys obscuratus,0.4
slb,7184,retusa obtusa,0.4
slb,7185,cylichnina umbilicata,0.3
slb,7187,retusa sulcata,0.3
slb,7248,retusa mayoi,0.83
slb,7249,volvulella texasiana,0.51
slb,7252,volvulella cylindrica,0.8250000178813944
slb,7253,volvulella paupercula,0.4
slb,7255,volvulella panamica,0.5500000059604645
slb,7256,volvulella catharia,0.40000000298023225
slb,7258,pyrunculus ovatus,0.3
slb,7261,cylindrobulla beauii,1.36
slb,7262,ascobulla ulla,0.64
slb,7264,antemnella loricata,0.08
slb,7271,limacina helicina,0.4750000059604645
slb,7275,limacina retroversa,0.3
slb,7276,thielea helicoides,0.32
slb,7278,cavolinia inflexa,0.7
slb,7282,diacavolinia longirostris,0.73
slb,7283,cavolinia uncinata,1.1
slb,7286,clio cuspidata,3
slb,7288,clio pyramidata,2
slb,7290,desmopterus papilio,0.2
slb,7293,trimusculus carinatus,1.8
slb,7295,siphonaria pectinata,3.05
slb,7397,triopha catalinae,7
slb,7398,triopha maculata,18
slb,7401,polycerella emertoni,0.6
slb,7403,thecacera pennigera,2
slb,7406,limacia cockerelli,2.59999990463257
slb,7407,crimora coneja,2.29999995231628
slb,7675,cadlina sparsa,3.59999990463257
slb,7677,cadlina rumia,1.3
slb,7678,cadlina scabriuscula,1.2
slb,7680,anisodoris nobilis,20
slb,7681,anisodoris worki,5
slb,7683,anisodoris lentiginosa,18
slb,7684,diaulula sandiegensis,8
slb,7686,discodoris purcina,2.5
slb,7687,diaulula phoca,5.5
slb,7688,discodoris notha,2.6
slb,7690,diaulula aurila,5
slb,7694,discodoris branneri,11
slb,7696,discodoris voniheringi,2
slb,7698,felimare porterae,3.40000009536743
slb,7700,doris verrucosa,7
slb,7701,rostanga pulchra,0.9
slb,7702,doris montereyensis,15
slb,7704,doris odhneri,20
slb,7705,doris pseudoargus,5.3
slb,7707,felimare picta,6.4
slb,7708,felimare acriba,6
slb,7710,glossodoris agassizi,8
slb,7713,felimida norrisi,6.09999990463257
slb,7716,mexichromis tura,1
slb,7717,glossodoris zebra,11.5
slb,7719,taringa aivica,3
slb,7720,taringa telopia,4
slb,7723,diaulula greeleyi,3
slb,7725,conualevia alba,2.40000009536743
slb,7726,felimare californiensis,9
slb,7794,adalaria proxima,2
slb,7797,chromodoris aila,1.2
slb,7798,felimida clenchi,2.3
slb,7799,chromolaichma dalli,5
slb,7800,felimida macfarlandi,4.40000009536743
slb,7802,felimare zebra,2.5
slb,7803,hallaxa chani,3
slb,7804,aldisa cooperi,2.5
slb,7805,aldisa sanguinea,2
slb,7807,martadoris divae,1.2
slb,7809,acanthodoris pilosa,2.25
slb,7810,acanthodoris brunnea,1.5
slb,7811,acanthodoris nanaimoensis,2.5
slb,7812,acanthodoris hudsoni,2
slb,7814,acanthodoris rhodoceras,2.79999995231628
slb,7815,acanthodoris lutea,3
slb,7841,onchidoris muricata,1.39999997615814
slb,7843,onchidoris diademata,3.8
slb,7845,onchidoris tenella,1.2
slb,7848,onchidoris grisea,1.2
slb,7850,onchidoris bilamellata,3.8
slb,7860,urothoe brevicornis,0.6999999940395355
slb,7862,bathyporeia guilliamsoniana,0.8000000059604645
slb,7884,artemia salina,1.5
slb,8327,oxynoe antillarum,2
slb,8328,oxynoe azuropunctata,0.7
slb,8329,elysia catulus,0.9
slb,8330,elysia chlorotica,4.5
slb,8331,elysia viridis,3
slb,8332,elysia velutinus,3
slb,8333,elysia papillosa,3.25
slb,8334,elysia ornata,4
slb,8335,elysia evelinae,0.8
slb,8336,elysia hedgpethi,2.5
slb,8337,elysia canguzua,4
slb,8338,elysia patina,2
slb,8340,elysia serca,0.8
slb,8341,elysia subornata,7
slb,8343,cyerce antillensis,6
slb,8344,cyerce cristallina,3
slb,8354,dendronotus subramosus,3.29999995231628
slb,8355,dendronotus robustus,2.9
slb,8356,dendronotus rufus,28
slb,8357,dendronotus albus,3.5
slb,8358,dendronotus albus,5
slb,8359,dendronotus albopunctatus,6
slb,8360,bornella calcarata,6.5
slb,8361,melibe leonina,9
slb,8364,doto columbiana,1.20000004768372
slb,8365,doto coronata,1.5
slb,8370,doto pita,0.7
slb,8371,doto divae,1
slb,8372,doto chica,1
slb,8374,doto kya,1
slb,8375,doto amyra,1.39999997615814
slb,8376,doto uva,1.1
slb,8378,tenellia fuscata,0.38
slb,8379,tenellia adspersa,0.699999988079071
slb,8380,miesea evelinae,0.3
slb,8383,heterodoris robusta,2.8
slb,8384,armina californica,7
slb,8386,armina wattla,2.4
slb,8389,dirona albolineata,18
slb,8390,dirona pellucida,12
slb,8391,dirona picta,3
slb,8394,eubranchus olivaceus,0.899999976158142
slb,8395,amphorina pallida,2.3
slb,8399,eubranchus exiguus,0.4
slb,8400,leostyletus misakiensis,2
slb,8401,eubranchus rustyus,2.5
slb,8402,hermaea oliviae,1
slb,8407,stiliger fuscovittatus,1.5
slb,8410,stiliger vossi,0.12
slb,8413,ercolania fuscata,0.75
slb,8414,hermaea dendritica,0.0799999982118607
slb,8416,olea hansineensis,1.29999995231628
slb,8417,berthelinia caribbea,0.377
slb,8419,elysia marcusi,0.45
slb,8420,bosellia mimetica,1.5
slb,8421,costasiella ocellifera,1
slb,8422,costasiella nonatoi,0.5
slb,8423,lobiger souverbii,1.5
slb,8425,akera bayeri,1.15
slb,8427,phyllaplysia taylori,8
slb,8429,phyllaplysia engeli,2
slb,8430,phyllaplysia smaragda,2.2
slb,8432,aplysia morio,40
slb,8433,aplysia californica,70
slb,8435,aplysia dactylomela,40
slb,8436,aplysia punctata,10
slb,8437,aplysia parvula,6
slb,8438,aplysia juliana,8
slb,8440,aplysia vaccaria,99
slb,8441,aplysia cervina,10
slb,8442,syphonota geographica,17
slb,8444,petalifera ramosa,2
slb,8445,petalifera petalifera,4
slb,8446,dolabrifera dolabrifera,4
slb,8447,bursatella leachii,17.5
slb,8449,stylocheilus longicauda,6.5
slb,8450,stylocheilus longicauda,4
slb,8451,notarchus punctatus,7
slb,8454,pneumodermopsis paucidens,0.5
slb,8455,cliopsis krohnii,2.4
slb,8458,clione limacina,4
slb,8459,paedoclione doliiformis,0.15
slb,8462,alderia modesta,0.0799999982118607
slb,8465,aplysiopsis enteromorphae,2.5
slb,8468,umbraculum umbraculum,12
slb,8469,pleurobranchus areolatus,15
slb,8470,pleurobranchus membranaceus,12
slb,8473,pleurobranchaea tarda,6.2
slb,8475,pleurobranchaea californica,21
slb,8477,pleurobranchaea inconspicua,6
slb,8478,berthellina quadridens,6.7
slb,8479,berthellina citrina,3
slb,8481,berthellina engeli,6
slb,8484,berthella californica,5
slb,8485,berthella agassizii,1.20000004768372
slb,8486,berthella americana,1.5
slb,8488,tylodina americana,1
slb,8489,tylodina fungina,3
slb,8491,hexabranchus morsomus,10
slb,8492,cadlina flavomaculata,1.5
slb,8493,cadlina luteomarginata,4.5
slb,8495,cadlina laevis,3
slb,8497,cadlina modesta,3.29999995231628
slb,8501,diaphorodoris lirulatocauda,1.20000004768372
slb,8502,ancula gibbosa,2.5
slb,8504,ancula evelinae,0.3
slb,8505,ancula lentiginosa,1.79999995231628
slb,8508,okenia cupella,0.2
slb,8511,okenia impexa,0.7
slb,8512,okenia plana,1
slb,8513,okenia vancouverensis,1.79999995231628
slb,8514,okenia angelensis,1.20000004768372
slb,8515,okenia sapelona,0.76
slb,8517,okenia zoobotryon,0.8
slb,8518,trapania velox,2
slb,8519,trapania dalva,1.2
slb,8520,hopkinsia rosacea,5.56
slb,8521,quasicorambe pacifica,1.5
slb,8522,corambe testudinaria,0.7
slb,8527,dendrodoris krebsii,3
slb,8531,doriopsilla albopunctata,4
slb,8533,cariopsilla pharpa,1.8
slb,8534,doriopsilla janaina,3
slb,8535,dendrodoris nigromaculata,1
slb,8540,tritonia exsulans,4.4
slb,8541,tritonia tetraquetra,21.5
slb,8543,tritonia festiva,2
slb,8544,tritonicula bayeri,1.1
slb,8550,tritonia tetraquetra,30
slb,8551,marionia cucullata,7.3
slb,8554,scyllaea pelagica,6
slb,8555,notobryon wardi,3.5
slb,8556,hancockia ryrca,1.5
slb,8557,dendronotus iris,20
slb,8558,dendronotus dalli,13.6000003814697
slb,8559,dendronotus frondosus,3
slb,8560,eubranchus sanjuanensis,0.600000023841858
slb,8561,cuthona nana,1
slb,8562,cuthonella concinna,1.5
slb,8563,zelentia pustulata,2
slb,8564,diaphoreolis lagunae,1.39999997615814
slb,8565,abronica abronia,1.29999995231628
slb,8566,trinchesia albocrusta,1.20000004768372
slb,8567,cuthonella cocoachroma,1.5
slb,8568,diaphoreolis flavovulta,1
slb,8569,zelentia fulgens,0.800000011920929
slb,8570,cuthona perca,1.5
slb,8571,cuthona phoenix,1.70000004768372
slb,8573,cuthona tina,0.45
slb,8574,trinchesia virens,0.600000023841858
slb,8577,catriona gymnota,2.3
slb,8578,catriona columbiana,1.5
slb,8579,catriona maua,1.2
slb,8580,catriona rickettsi,2
slb,8583,cuthona divae,1.79999995231628
slb,8589,coryphella pallida,1
slb,8592,fiona pinnata,2.5
slb,8595,piseinotecus divae,0.5
slb,8604,hermissenda crassicornis,7
slb,8605,facelina bostoniensis,3.9
slb,8608,austraeolis stearnsi,2.40000009536743
slb,8609,emarcusia morroensis,1.39999997615814
slb,8610,learchis poica,2.5
slb,8611,sakuraeolis enosimensis,4
slb,8612,cratena pilata,1.5
slb,8614,phidiana lynceus,4.5
slb,8616,phidiana hiltoni,5
slb,8618,favorinus auritulus,1.3
slb,8619,dondice occidentalis,4
slb,8620,godiva rubrolineata,2.1
slb,8621,aeolidia papillosa,10
slb,8622,berghia coerulescens,4
slb,8623,berghia amakusana,4
slb,8624,berghia dakariensis,1.5
slb,8625,cerberilla tanna,2.5
slb,8626,cerberilla mosslandica,0.899999976158142
slb,8630,baeolidia occidentalis,1.2
slb,8631,spurilla neapolitana,7
slb,8633,anteaeolidiella oliviae,2.20000004768372
slb,8634,austraeolis catina,0.65
slb,8635,glaucus atlanticus,4
slb,8636,babakina festiva,2
slb,8640,onchidella floridana,2
slb,8769,peramphithoe femorata,2.200000047683716
slb,8917,aora maculata,0.5
slb,9265,hapalocarcinus marsupialis,0.5899999868869781
slb,9303,natatolana woodjonesi,2.22
slb,9315,panulirus marginatus,42.78
slb,9316,panulirus penicillatus,13.899999618530272
slb,9317,scyllarides haanii,16.799999237060547
slb,9318,calappa granulata,8.75
slb,9325,maja squinado,22
slb,9328,achelous hastatus,4.099999904632569
slb,9329,portunus pelagicus,12.75
slb,9332,charybdis hellerii,7.699999809265137
slb,9336,xantho poressa,4
slb,9337,eriphia verrucosa,8
slb,9340,pachygrapsus marmoratus,4.1
slb,9341,ocypode cursor,4.599999904632569
slb,9729,asymmetrione asymmetrica,0.34
slb,9833,gammarus insensibilis,1.5099999904632568
slb,9842,abludomelita obtusata,0.899999988079071
slb,9870,sphaeroma serratum,1.225000023841858
slb,9872,cymodoce truncata,1.25
slb,9927,epimeria cornigera,1.347
slb,9962,platyscelus ovoides,2.5
slb,10036,aega deshaysiana,2.5
slb,10603,amphoroidea typa,2
slb,10708,bathynomus immanis,13.9
slb,10709,bathynomus kapala,10.3
slb,10711,bathynomus pelor,11.8
slb,10747,ischyromene menziesi,1
slb,10759,ilyarachna antarctica,0.5799999833106995
slb,10840,bopyrissa magellanica,0.11
slb,10971,ceratothoa guttata,7.40000009536743
slb,10981,ceratothoa retusa,1.07000005245209
slb,11158,eurycope gaussi,0.33
slb,11563,disconectes ovalis,0.32
slb,11603,dynamenella liochroea,0.34
slb,11611,dynamenella ptychura,3.04
slb,11617,dynamenella trachydermata,0.27
slb,11627,dynoides crenulatus,0.475
slb,11768,gracilimesus angustus,0.48
slb,11913,excirolana hirsuticauda,1.100000023841858
slb,12052,glossobius anctus,0.949999988079071
slb,12053,glossobius auritus,1.22000002861023
slb,12058,glyptonotus antarcticus,9
slb,12186,ionella agassizii,0.5
slb,12192,ischnomesus bacilloides,1.5
slb,12193,ischnomesus bacillopsis,0.7
slb,12194,ischnomesus bacillus,1.4
slb,12197,ischnomesus bispinosus,0.3
slb,12198,ischnomesus bruuni,1.35
slb,12217,ischnomesus spaercki,1.6
slb,12575,lekanesphaera hookeri,1.0699999928474426
slb,12636,limnoria chilensis,0.4000000059604645
slb,12723,macrostylis galatheae,0.55
slb,12724,macrostylis hadalis,0.46
slb,12999,stenobermuda syzygus,0.65
slb,13020,eremitione clibanaricola,0.15
slb,13035,natatolana galathea,0.7
slb,13036,natatolana gallica,2.5
slb,13037,natatolana gorung,18.6
slb,13039,natatolana insignis,1
slb,13040,natatolana intermedia,2.4
slb,13041,natatolana japonensis,2.6
slb,13042,natatolana kahiba,2.5
slb,13043,natatolana karkarook,2.08
slb,13044,natatolana laewilla,1.5
slb,13045,natatolana longispina,0.88
slb,13047,natatolana luticola,1.36
slb,13048,natatolana matong,4
slb,13049,natatolana meridionalis,4.2
slb,13051,natatolana nammuldi,2.7
slb,13052,natatolana narica,2.1
slb,13053,natatolana natalensis,1.79
slb,13054,natatolana natalis,1.7
slb,13055,natatolana neglecta,1.6
slb,13056,natatolana nitida,3
slb,13057,natatolana nukumbutho,1.34
slb,13058,natatolana obtusata,2.7
slb,13059,natatolana oculata,3.4
slb,13061,natatolana pastorei,3.4
slb,13062,natatolana pellucida,0.87
slb,13063,natatolana pilula,1.1
slb,13064,natatolana prolixa,2.1
slb,13067,natatolana tenuistylis,1.75
slb,13068,natatolana thalme,0.69
slb,13069,natatolana thurar,3.2
slb,13070,natatolana valida,4
slb,13071,natatolana variguberna,1.15
slb,13072,natatolana vieta,3.1
slb,13073,natatolana virilis,1.35
slb,13075,natatolana wowine,3.5
slb,13334,vanhoeffenura novaezelandiae,1.61
slb,13377,solenocera alticarinata,9
slb,13379,solenocera australiana,9
slb,13385,solenocera halli,10
slb,13387,solenocera melantho,4.110000133514404
slb,13389,solenocera pectinulata,6.5
slb,13434,natatolana albicaudata,0.89
slb,13435,natatolana amplocula,1.32
slb,13436,natatolana angula,1.35
slb,13438,natatolana arcicauda,1.89
slb,13439,natatolana arrama,1.26
slb,13440,natatolana boko,0.52
slb,13441,natatolana bowmani,1.38
slb,13442,natatolana bulba,1.6
slb,13443,natatolana caeca,1.5
slb,13444,natatolana chilensis,2.24
slb,13445,natatolana corpulenta,1.2
slb,13446,natatolana curta,1.8
slb,13447,natatolana endota,1.39
slb,13537,pagurion tuberculata,0.45
slb,13629,paradella octaphymata,3.8
slb,13666,meridiosignum menziesi,0.119999997317791
slb,13804,dalicaris altus,12
slb,13805,bathicaris iridescens,15.7
slb,13807,benthesicymus laciniatus,4.26
slb,13808,maorrancaris investigatoris,8.95
slb,13809,bathicaris seymouri,5.9
slb,13810,bathicaris strabus,3.95
slb,13811,benthoecetes tanneri,11.650000095367432
slb,13812,benthoecetes tirmizae,10
slb,13813,bathicaris urinator,2.5
slb,13881,politolana eximia,4.5
slb,13882,politolana microphthalma,3.3
slb,14375,neotrypaea gigas,27.79
slb,14376,neotrypaea californiensis,11.5
slb,14474,uromunna nana,0.10000000149011612
slb,14595,farfantepenaeus aztecus,11.75
slb,14596,farfantepenaeus brasiliensis,19.1000003814697
slb,14597,farfantepenaeus brevirostris,15
slb,14598,farfantepenaeus californiensis,16
slb,14599,farfantepenaeus duorarum,4
slb,14600,farfantepenaeus notialis,18.75
slb,14601,farfantepenaeus paulensis,18
slb,14602,farfantepenaeus subtilis,16.5
slb,14603,penaeus chinensis,10.744999885559096
slb,14604,penaeus indicus,16.95
slb,14605,penaeus merguiensis,18.899999618530273
slb,14611,funchalia woodwardi,16
slb,14613,marsupenaeus japonicus,14.5
slb,14763,neotrypaea biffari,11.11
slb,14764,trypaea australiensis,11.11
slb,14769,glypturus armatus,14
slb,14773,neoglyphea inopinata,27.6
slb,14774,acanthacaris tenuimana,40.8
slb,14775,nephropides caribaeus,17
slb,14776,nephropsis acanthura,3.6
slb,14777,nephropsis atlantica,10.300000190734881
slb,14778,nephropsis carpenteri,12
slb,14779,nephropsis ensirostris,6
slb,14780,nephropsis malhaensis,14.36
slb,14781,nephropsis occidentalis,13
slb,14782,nephropsis stewarti,22.6
slb,14783,nephropsis suhmi,20.38
slb,14784,nephropsis sulcata,3.9
slb,14787,eunephrops bairdii,20
slb,14788,eunephrops cadenasi,30
