phylum,class,order,family,genus,species,taxon,match_rank,downfill_spp_id
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma tenuibrachiatum,echinoderms,order,8206
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma teres,echinoderms,order,8207
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma tonganum,echinoderms,order,8208
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma vansyoci,echinoderms,order,8209
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma variegatum,echinoderms,order,8210
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma wahlbergii,echinoderms,order,8211
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma waliabadense,echinoderms,order,8212
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophioderma,ophioderma zibrowii,echinoderms,order,8213
echinodermata,ophiuroidea,ophiacanthida,ophiacanthida incertae sedis,ophiodictys,ophiodictys pectorale,echinoderms,order,8214
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris contrarius,echinoderms,order,8215
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris errans,echinoderms,order,8216
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris francojurassicus,echinoderms,order,8217
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris holterhoffi,echinoderms,order,8218
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris malignus,echinoderms,order,8219
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris pericalles,echinoderms,order,8220
echinodermata,ophiuroidea,amphilepidida,ophionereididae,ophiodoris,ophiodoris reconciliator,echinoderms,order,8221
echinodermata,ophiuroidea,ophiacanthida,ophiacanthida incertae sedis,ophiodyscrita,ophiodyscrita acosmeta,echinoderms,order,8222
echinodermata,ophiuroidea,ophiacanthida,ophiacanthida incertae sedis,ophiodyscrita,ophiodyscrita instratus,echinoderms,order,8223
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiogaleus,ophiogaleus constrictus,echinoderms,order,8224
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiogaleus,ophiogaleus danicus,echinoderms,order,8225
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiogaleus,ophiogaleus dorecki,echinoderms,order,8226
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiogaleus,ophiogaleus stans,echinoderms,order,8227
echinodermata,ophiuroidea,ophiacanthida,ophiacanthida incertae sedis,ophiogema,ophiogema punctata,echinoderms,order,8228
echinodermata,ophiuroidea,ophiurida,ophiopyrgidae,ophiogona,ophiogona doederleini,echinoderms,order,8229
echinodermata,ophiuroidea,ophiurida,ophiopyrgidae,ophiogona,ophiogona laevigata,echinoderms,order,8230
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna capensis,echinoderms,order,8231
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna clarescens,echinoderms,order,8232
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna elegans,echinoderms,order,8233
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna funesta,echinoderms,order,8234
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna lineata,echinoderms,order,8235
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna pellicula,echinoderms,order,8236
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiogymna,ophiogymna pulchella,echinoderms,order,8237
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiohamus,ophiohamus georgemartini,echinoderms,order,8238
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiohamus,ophiohamus nanus,echinoderms,order,8239
echinodermata,ophiuroidea,amphilepidida,hemieuryalidae,ophioholcus,ophioholcus sexradiata,echinoderms,order,8240
echinodermata,ophiuroidea,ophiurida,ophiurina incertae sedis,ophiohybris,ophiohybris griesbachii,echinoderms,order,8241
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiojagtus,ophiojagtus acklesi,echinoderms,order,8242
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiojagtus,ophiojagtus alternatus,echinoderms,order,8243
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiojagtus,ophiojagtus argoviensis,echinoderms,order,8244
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiojagtus,ophiojagtus irimurai,echinoderms,order,8245
echinodermata,ophiuroidea,ophiacanthida,ophiojuridae,ophiojura,ophiojura exbodi,echinoderms,order,8246
echinodermata,ophiuroidea,ophiacanthida,ophiacanthida incertae sedis,ophiolamina,ophiolamina eprae,echinoderms,order,8247
echinodermata,ophiuroidea,ophiurida,ophiurina incertae sedis,ophiolancea,ophiolancea swartkopensis,echinoderms,order,8248
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes asaphes,echinoderms,order,8249
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes bacata,echinoderms,order,8250
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes brachygnatha,echinoderms,order,8251
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes comatulina,echinoderms,order,8252
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes humilis,echinoderms,order,8253
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes mortenseni,echinoderms,order,8254
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes pachyphylax,echinoderms,order,8255
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes retecta,echinoderms,order,8256
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes sagamiensis,echinoderms,order,8257
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes scorteus,echinoderms,order,8258
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes tuberosus,echinoderms,order,8259
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes vestitus,echinoderms,order,8260
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolebes,ophiolebes vivipara,echinoderms,order,8261
echinodermata,ophiuroidea,amphilepidida,ophiothamnidae,ophioleila,ophioleila elegans,echinoderms,order,8262
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis aemulata,echinoderms,order,8263
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis affinis,echinoderms,order,8264
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis ailsae,echinoderms,order,8265
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis balatonica,echinoderms,order,8266
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis barbarae,echinoderms,order,8267
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis bertrandi,echinoderms,order,8268
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis biscalata,echinoderms,order,8269
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis buitronae,echinoderms,order,8270
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis cardioplax,echinoderms,order,8271
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis cavitata,echinoderms,order,8272
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis cincta,echinoderms,order,8273
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis crassa,echinoderms,order,8274
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis crebra,echinoderms,order,8275
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis elegans,echinoderms,order,8276
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis eocaenus,echinoderms,order,8277
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis falsa,echinoderms,order,8278
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis fulva,echinoderms,order,8279
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis gemma,echinoderms,order,8280
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis gracilis,echinoderms,order,8281
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis granulata,echinoderms,order,8282
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis grisea,echinoderms,order,8283
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis impressa,echinoderms,order,8284
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis irregularis,echinoderms,order,8285
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis kieri,echinoderms,order,8286
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis linea,echinoderms,order,8287
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis nodosa,echinoderms,order,8288
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis pacifica,echinoderms,order,8289
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis paucispina,echinoderms,order,8290
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis pawsoni,echinoderms,order,8291
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis plateia,echinoderms,order,8292
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis pulchra,echinoderms,order,8293
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis raincsaki,echinoderms,order,8294
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis rugosa,echinoderms,order,8295
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis shanxiensis,echinoderms,order,8296
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis superba,echinoderms,order,8297
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis ulmensis,echinoderms,order,8298
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis unicolor,echinoderms,order,8299
echinodermata,ophiuroidea,amphilepidida,ophiolepididae,ophiolepis,ophiolepis variegata,echinoderms,order,8300
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophioleviathan,ophioleviathan watsoni,echinoderms,order,8301
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna antarctica,echinoderms,order,8302
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna bairdi,echinoderms,order,8303
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna diastata,echinoderms,order,8304
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna kucerai,echinoderms,order,8305
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna lisae,echinoderms,order,8306
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna malagasica,echinoderms,order,8307
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna opercularis,echinoderms,order,8308
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna perfida,echinoderms,order,8309
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna placentigera,echinoderms,order,8310
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiolimna,ophiolimna tiamatia,echinoderms,order,8311
echinodermata,ophiuroidea,ophiurida,ophiosphalmidae,ophiolipus,ophiolipus agassizii,echinoderms,order,8312
echinodermata,ophiuroidea,ophiurida,ophiosphalmidae,ophiolipus,ophiolipus granulatus,echinoderms,order,8313
echinodermata,ophiuroidea,ophiurida,ophiosphalmidae,ophiolipus,ophiolipus levis,echinoderms,order,8314
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiolophus,ophiolophus novarae,echinoderms,order,8315
echinodermata,ophiuroidea,ophiurida,ophiurina incertae sedis,ophioma,ophioma juliensis,echinoderms,order,8316
echinodermata,ophiuroidea,ophiurida,ophiopyrgidae,ophiomages,ophiomages cristatus,echinoderms,order,8317
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomalleus,ophiomalleus beneficarum,echinoderms,order,8318
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomalleus,ophiomalleus stevenwilsoni,echinoderms,order,8319
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix annulosa,echinoderms,species,8320
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix asperula,echinoderms,order,8321
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix brocki,echinoderms,order,8322
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix caryophyllata,echinoderms,species,8323
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix corallicola,echinoderms,order,8324
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix elegans,echinoderms,species,8325
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix endeani,echinoderms,species,8326
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix flaccida,echinoderms,order,8327
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix janualis,echinoderms,species,8328
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix koehleri,echinoderms,order,8329
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix lymani,echinoderms,order,8330
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix macroplaca,echinoderms,species,8331
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix marshallensis,echinoderms,species,8332
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix mixta,echinoderms,species,8333
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix occidentalis,echinoderms,species,8334
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix ornata,echinoderms,order,8335
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix palaoensis,echinoderms,order,8336
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix pictum,echinoderms,species,8337
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix stenozonula,echinoderms,order,8338
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix variabilis,echinoderms,order,8339
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix venosa,echinoderms,species,8340
echinodermata,ophiuroidea,ophiacanthida,ophiocomidae,ophiomastix,ophiomastix wendtii,echinoderms,species,8341
echinodermata,ophiuroidea,ophiurida,ophiuridae,ophiomastus,ophiomastus tegulitius,echinoderms,order,8342
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiomaza,ophiomaza cacaotica,echinoderms,order,8343
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiomaza,ophiomaza caligata,echinoderms,order,8344
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiomaza,ophiomaza cataphracta,echinoderms,order,8345
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiomaza,ophiomaza fusca,echinoderms,order,8346
echinodermata,ophiuroidea,amphilepidida,ophiotrichidae,ophiomaza,ophiomaza moerens,echinoderms,order,8347
echinodermata,ophiuroidea,ophiacanthida,ophiacanthida incertae sedis,ophiomedea,ophiomedea duplicata,echinoderms,order,8348
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophiomidas,ophiomidas alatum,echinoderms,order,8349
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophiomidas,ophiomidas aurum,echinoderms,order,8350
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophiomidas,ophiomidas dubius,echinoderms,order,8351
echinodermata,ophiuroidea,ophiacanthida,ophiodermatidae,ophiomidas,ophiomidas reductum,echinoderms,order,8352
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium crosnieri,echinoderms,order,8353
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium flabellum,echinoderms,order,8354
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium irene,echinoderms,order,8355
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium leurum,echinoderms,order,8356
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium mirabile,echinoderms,order,8357
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium pulchellum,echinoderms,order,8358
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium speciosum,echinoderms,order,8359
echinodermata,ophiuroidea,ophiurida,astrophiuridae,ophiomisidium,ophiomisidium tommasii,echinoderms,order,8360
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra dives,echinoderms,order,8361
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra granifera,echinoderms,order,8362
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra hamula,echinoderms,order,8363
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra integra,echinoderms,order,8364
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra leucorhabdota,echinoderms,order,8365
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra matsumotoi,echinoderms,order,8366
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra ornata,echinoderms,order,8367
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra partita,echinoderms,order,8368
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra robusta,echinoderms,order,8369
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra spinea,echinoderms,order,8370
echinodermata,ophiuroidea,ophiacanthida,ophiotomidae,ophiomitra,ophiomitra valida,echinoderms,order,8371
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomitrella,ophiomitrella americana,echinoderms,order,8372
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomitrella,ophiomitrella araucana,echinoderms,order,8373
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomitrella,ophiomitrella barbara,echinoderms,order,8374
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomitrella,ophiomitrella chilensis,echinoderms,order,8375
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomitrella,ophiomitrella clavigera,echinoderms,order,8376
echinodermata,ophiuroidea,ophiacanthida,ophiacanthidae,ophiomitrella,ophiomitrella conferta,echinoderms,order,8377
