am_sid,name,rank
SLB-61334,Anthozoa,class
SLB-61334,Alcyonacea,order
SLB-61334,Plexauridae,family
SLB-61334,Eunicea,genus
SLB-61334,Eunicea palmeri,species
W-Oct-283262,Metazoa,kingdom
W-Oct-283262,Cnidaria,phylum
W-Oct-283262,Anthozoa,class
W-Oct-283262,Alcyonacea,order
W-Oct-283262,Plexauridae,family
W-Oct-283262,Eunicea,genus
W-Oct-283262,Eunicea succinea,species
W-Oct-283263,Metazoa,kingdom
W-Oct-283263,Cnidaria,phylum
W-Oct-283263,Anthozoa,class
W-Oct-283263,Alcyonacea,order
W-Oct-283263,Plexauridae,family
W-Oct-283263,Eunicea,genus
W-Oct-283263,Eunicea tourneforti,species
W-Oct-125361,Metazoa,kingdom
W-Oct-125361,Cnidaria,phylum
W-Oct-125361,Anthozoa,class
W-Oct-125361,Alcyonacea,order
W-Oct-125361,Gorgoniidae,family
W-Oct-125361,Eunicella,genus
W-Oct-125361,Eunicella cavolini,species
W-Oct-125365,Metazoa,kingdom
W-Oct-125365,Cnidaria,phylum
W-Oct-125365,Anthozoa,class
W-Oct-125365,Alcyonacea,order
W-Oct-125365,Gorgoniidae,family
W-Oct-125365,Eunicella,genus
W-Oct-125365,Eunicella singularis,species
W-Oct-125366,Metazoa,kingdom
W-Oct-125366,Cnidaria,phylum
W-Oct-125366,Anthozoa,class
W-Oct-125366,Alcyonacea,order
W-Oct-125366,Gorgoniidae,family
W-Oct-125366,Eunicella,genus
W-Oct-125366,Eunicella verrucosa,species
W-Hol-529305,Metazoa,kingdom
W-Hol-529305,Echinodermata,phylum
W-Hol-529305,Holothuroidea,class
W-Hol-529305,Dendrochirotida,order
W-Hol-529305,Sclerodactylidae,family
W-Hol-529305,Eupentacta,genus
W-Hol-529305,Eupentacta quinquesemita,species
WBD-Eup-16,Metazoa,kingdom
WBD-Eup-16,Arthropoda,phylum
WBD-Eup-16,Malacostraca,class
WBD-Eup-16,Euphausiacea,order
WBD-Eup-16,Euphausiidae,family
WBD-Eup-16,Euphausia,genus
WBD-Eup-16,Euphausia americana,species
WBD-Eup-17,Metazoa,kingdom
WBD-Eup-17,Arthropoda,phylum
WBD-Eup-17,Malacostraca,class
WBD-Eup-17,Euphausiacea,order
WBD-Eup-17,Euphausiidae,family
WBD-Eup-17,Euphausia,genus
WBD-Eup-17,Euphausia brevis,species
WBD-Eup-18,Metazoa,kingdom
WBD-Eup-18,Arthropoda,phylum
WBD-Eup-18,Malacostraca,class
WBD-Eup-18,Euphausiacea,order
WBD-Eup-18,Euphausiidae,family
WBD-Eup-18,Euphausia,genus
WBD-Eup-18,Euphausia crystallorophias,species
WBD-Eup-19,Metazoa,kingdom
WBD-Eup-19,Arthropoda,phylum
WBD-Eup-19,Malacostraca,class
WBD-Eup-19,Euphausiacea,order
WBD-Eup-19,Euphausiidae,family
WBD-Eup-19,Euphausia,genus
WBD-Eup-19,Euphausia diomedeae,species
WBD-Eup-20,Metazoa,kingdom
WBD-Eup-20,Arthropoda,phylum
WBD-Eup-20,Malacostraca,class
WBD-Eup-20,Euphausiacea,order
WBD-Eup-20,Euphausiidae,family
WBD-Eup-20,Euphausia,genus
WBD-Eup-20,Euphausia distinguenda,species
WBD-Eup-21,Metazoa,kingdom
WBD-Eup-21,Arthropoda,phylum
WBD-Eup-21,Malacostraca,class
WBD-Eup-21,Euphausiacea,order
WBD-Eup-21,Euphausiidae,family
WBD-Eup-21,Euphausia,genus
WBD-Eup-21,Euphausia eximia,species
WBD-Eup-25,Metazoa,kingdom
WBD-Eup-25,Arthropoda,phylum
WBD-Eup-25,Malacostraca,class
WBD-Eup-25,Euphausiacea,order
WBD-Eup-25,Euphausiidae,family
WBD-Eup-25,Euphausia,genus
WBD-Eup-25,Euphausia gibboides,species
WBD-Eup-27,Metazoa,kingdom
WBD-Eup-27,Arthropoda,phylum
WBD-Eup-27,Malacostraca,class
WBD-Eup-27,Euphausiacea,order
WBD-Eup-27,Euphausiidae,family
WBD-Eup-27,Euphausia,genus
WBD-Eup-27,Euphausia hemigibba,species
WBD-Eup-29,Metazoa,kingdom
WBD-Eup-29,Arthropoda,phylum
WBD-Eup-29,Malacostraca,class
WBD-Eup-29,Euphausiacea,order
WBD-Eup-29,Euphausiidae,family
WBD-Eup-29,Euphausia,genus
WBD-Eup-29,Euphausia lamelligera,species
WBD-Eup-32,Metazoa,kingdom
WBD-Eup-32,Arthropoda,phylum
WBD-Eup-32,Malacostraca,class
WBD-Eup-32,Euphausiacea,order
WBD-Eup-32,Euphausiidae,family
WBD-Eup-32,Euphausia,genus
WBD-Eup-32,Euphausia mucronata,species
WBD-Eup-35,Metazoa,kingdom
WBD-Eup-35,Arthropoda,phylum
WBD-Eup-35,Malacostraca,class
WBD-Eup-35,Euphausiacea,order
WBD-Eup-35,Euphausiidae,family
WBD-Eup-35,Euphausia,genus
WBD-Eup-35,Euphausia pacifica,species
WBD-Eup-37,Metazoa,kingdom
WBD-Eup-37,Arthropoda,phylum
WBD-Eup-37,Malacostraca,class
WBD-Eup-37,Euphausiacea,order
WBD-Eup-37,Euphausiidae,family
WBD-Eup-37,Euphausia,genus
WBD-Eup-37,Euphausia pseudogibba,species
WBD-Eup-40,Metazoa,kingdom
WBD-Eup-40,Arthropoda,phylum
WBD-Eup-40,Malacostraca,class
WBD-Eup-40,Euphausiacea,order
WBD-Eup-40,Euphausiidae,family
WBD-Eup-40,Euphausia,genus
WBD-Eup-40,Euphausia sibogae,species
WBD-Eup-43,Metazoa,kingdom
WBD-Eup-43,Arthropoda,phylum
WBD-Eup-43,Malacostraca,class
WBD-Eup-43,Euphausiacea,order
WBD-Eup-43,Euphausiidae,family
WBD-Eup-43,Euphausia,genus
WBD-Eup-43,Euphausia superba,species
WBD-Eup-44,Metazoa,kingdom
WBD-Eup-44,Arthropoda,phylum
WBD-Eup-44,Malacostraca,class
WBD-Eup-44,Euphausiacea,order
WBD-Eup-44,Euphausiidae,family
WBD-Eup-44,Euphausia,genus
WBD-Eup-44,Euphausia tenera,species
W-Pol-130083,Metazoa,kingdom
W-Pol-130083,Annelida,phylum
W-Pol-130083,Polychaeta,class
W-Pol-130083,Eunicida,order
W-Pol-130083,Euphrosinidae,family
W-Pol-130083,Euphrosine,genus
W-Pol-130083,Euphrosine foliosa,species
URM-Cn-5477,Metazoa,kingdom
URM-Cn-5477,Cnidaria,phylum
URM-Cn-5477,Anthozoa,class
URM-Cn-5477,Scleractinia,order
URM-Cn-5477,Caryophylliidae,family
URM-Cn-5477,Euphyllia,genus
URM-Cn-5477,Euphyllia ancora,species
URM-Cn-5478,Metazoa,kingdom
URM-Cn-5478,Cnidaria,phylum
URM-Cn-5478,Anthozoa,class
URM-Cn-5478,Scleractinia,order
URM-Cn-5478,Caryophylliidae,family
URM-Cn-5478,Euphyllia,genus
URM-Cn-5478,Euphyllia cristata,species
URM-Cn-5479,Metazoa,kingdom
URM-Cn-5479,Cnidaria,phylum
URM-Cn-5479,Anthozoa,class
URM-Cn-5479,Scleractinia,order
URM-Cn-5479,Caryophylliidae,family
URM-Cn-5479,Euphyllia,genus
URM-Cn-5479,Euphyllia divisa,species
URM-Cn-5481,Metazoa,kingdom
URM-Cn-5481,Cnidaria,phylum
URM-Cn-5481,Anthozoa,class
URM-Cn-5481,Scleractinia,order
URM-Cn-5481,Caryophylliidae,family
URM-Cn-5481,Euphyllia,genus
URM-Cn-5481,Euphyllia glabrescens,species
SLB-117478,Metazoa,kingdom
SLB-117478,Cnidaria,phylum
SLB-117478,Anthozoa,class
SLB-117478,Scleractinia,order
SLB-117478,Caryophylliidae,family
SLB-117478,Euphyllia,genus
SLB-117478,Euphyllia paraancora,species
URM-Cn-5482,Metazoa,kingdom
URM-Cn-5482,Cnidaria,phylum
URM-Cn-5482,Anthozoa,class
URM-Cn-5482,Scleractinia,order
URM-Cn-5482,Caryophylliidae,family
URM-Cn-5482,Euphyllia,genus
URM-Cn-5482,Euphyllia paradivisa,species
URM-Cn-5485,Metazoa,kingdom
URM-Cn-5485,Cnidaria,phylum
URM-Cn-5485,Anthozoa,class
URM-Cn-5485,Scleractinia,order
URM-Cn-5485,Caryophylliidae,family
URM-Cn-5485,Euphyllia,genus
URM-Cn-5485,Euphyllia yaeyamaensis,species
W-Msc-160314,Metazoa,kingdom
W-Msc-160314,Mollusca,phylum
W-Msc-160314,Gastropoda,class
W-Msc-160314,Neogastropoda,order
W-Msc-160314,Muricidae,family
W-Msc-160314,Eupleura,genus
W-Msc-160314,Eupleura caudata,species
Fis-26921,Metazoa,kingdom
Fis-26921,Chordata,phylum
Fis-26921,Actinopteri,class
Fis-26921,Scombriformes,order
Fis-26921,Trichiuridae,family
Fis-26921,Eupleurogrammus,genus
Fis-26921,Eupleurogrammus muticus,species
W-Msc-511780,Metazoa,kingdom
W-Msc-511780,Mollusca,phylum
W-Msc-511780,Gastropoda,class
W-Msc-511780,Neogastropoda,order
W-Msc-511780,Columbellidae,family
W-Msc-511780,Euplica,genus
W-Msc-511780,Euplica scripta,species
W-Pol-131489,Metazoa,kingdom
W-Pol-131489,Annelida,phylum
W-Pol-131489,Polychaeta,class
W-Pol-131489,Terebellida,order
W-Pol-131489,Terebellidae,family
W-Pol-131489,Eupolymnia,genus
W-Pol-131489,Eupolymnia nebulosa,species
Fis-23127,Metazoa,kingdom
Fis-23127,Chordata,phylum
Fis-23127,Chondrichthyes,class
Fis-23127,Squaliformes,order
Fis-23127,Dalatiidae,family
Fis-23127,Euprotomicrus,genus
Fis-23127,Euprotomicrus bispinatus,species
W-Msc-342317,Metazoa,kingdom
W-Msc-342317,Mollusca,phylum
W-Msc-342317,Cephalopoda,class
W-Msc-342317,Sepiida,order
W-Msc-342317,Sepiolidae,family
W-Msc-342317,Euprymna,genus
W-Msc-342317,Euprymna morsei,species
W-Msc-342322,Metazoa,kingdom
W-Msc-342322,Mollusca,phylum
W-Msc-342322,Cephalopoda,class
W-Msc-342322,Sepiida,order
W-Msc-342322,Sepiolidae,family
W-Msc-342322,Euprymna,genus
W-Msc-342322,Euprymna scolopes,species
W-Msc-342324,Metazoa,kingdom
W-Msc-342324,Mollusca,phylum
W-Msc-342324,Cephalopoda,class
W-Msc-342324,Sepiida,order
W-Msc-342324,Sepiolidae,family
W-Msc-342324,Euprymna,genus
W-Msc-342324,Euprymna tasmanica,species
SLB-138476,Rhodophyta,phylum
SLB-138476,Florideophyceae,class
SLB-138476,Ceramiales,order
SLB-138476,Ceramiaceae,family
SLB-138476,Euptilota,genus
SLB-138476,Euptilota articulata,species
W-Ase-292741,Metazoa,kingdom
W-Ase-292741,Echinodermata,phylum
W-Ase-292741,Asteroidea,class
W-Ase-292741,Velatida,order
W-Ase-292741,Pterasteridae,family
W-Ase-292741,Euretaster,genus
W-Ase-292741,Euretaster insignis,species
Fis-26238,Metazoa,kingdom
Fis-26238,Chordata,phylum
Fis-26238,Actinopteri,class
Fis-26238,Siluriformes,order
Fis-26238,Plotosidae,family
Fis-26238,Euristhmus,genus
Fis-26238,Euristhmus lepturus,species
Fis-27902,Metazoa,kingdom
Fis-27902,Chordata,phylum
Fis-27902,Actinopteri,class
Fis-27902,Siluriformes,order
Fis-27902,Plotosidae,family
Fis-27902,Euristhmus,genus
Fis-27902,Euristhmus nudiceps,species
W-Oph-213163,Metazoa,kingdom
W-Oph-213163,Echinodermata,phylum
W-Oph-213163,Ophiuroidea,class
W-Oph-213163,Euryalida,order
W-Oph-213163,Euryalidae,family
W-Oph-213163,Euryale,genus
W-Oph-213163,Euryale aspera,species
W-Iso-255758,Metazoa,kingdom
W-Iso-255758,Arthropoda,phylum
W-Iso-255758,Malacostraca,class
W-Iso-255758,Isopoda,order
W-Iso-255758,Munnopsidae,family
W-Iso-255758,Eurycope,genus
W-Iso-255758,Eurycope sarsi,species
URM-2-275,Metazoa,kingdom
URM-2-275,Arthropoda,phylum
URM-2-275,Pycnogonida,class
URM-2-275,Pantopoda,order
URM-2-275,Ammotheidae,family
URM-2-275,Eurycyde,genus
URM-2-275,Eurycyde clitellaria,species
URM-2-286,Metazoa,kingdom
URM-2-286,Arthropoda,phylum
URM-2-286,Pycnogonida,class
URM-2-286,Pantopoda,order
URM-2-286,Ammotheidae,family
URM-2-286,Eurycyde,genus
URM-2-286,Eurycyde raphiaster,species
W-Iso-118843,Metazoa,kingdom
W-Iso-118843,Arthropoda,phylum
W-Iso-118843,Malacostraca,class
W-Iso-118843,Isopoda,order
W-Iso-118843,Cirolanidae,family
W-Iso-118843,Eurydice,genus
W-Iso-118843,Eurydice affinis,species
Fis-34787,Metazoa,kingdom
Fis-34787,Chordata,phylum
Fis-34787,Actinopteri,class
Fis-34787,Perciformes,order
Fis-34787,Psychrolutidae,family
Fis-34787,Eurymen,genus
Fis-34787,Eurymen gyrinus,species
Fis-25213,Metazoa,kingdom
Fis-25213,Chordata,phylum
Fis-25213,Actinopteri,class
Fis-25213,Syngnathiformes,order
Fis-25213,Pegasidae,family
Fis-25213,Eurypegasus,genus
Fis-25213,Eurypegasus draconis,species
Fis-31004,Metazoa,kingdom
Fis-31004,Chordata,phylum
Fis-31004,Actinopteri,class
Fis-31004,Anguilliformes,order
Fis-31004,Eurypharyngidae,family
Fis-31004,Eurypharynx,genus
Fis-31004,Eurypharynx pelecanoides,species
W-Pol-131288,Metazoa,kingdom
W-Pol-131288,Annelida,phylum
W-Pol-131288,Polychaeta,class
W-Pol-131288,Phyllodocida,order
W-Pol-131288,Syllidae,family
W-Pol-131288,Eurysyllis,genus
W-Pol-131288,Eurysyllis tuberculata,species
SLB-183331,Metazoa,kingdom
SLB-183331,Arthropoda,phylum
SLB-183331,Malacostraca,class
SLB-183331,Amphipoda,order
SLB-183331,Lysianassidae,family
SLB-183331,Eurythenes,genus
SLB-183331,Eurythenes thurstoni,species
W-Pol-129829,Metazoa,kingdom
W-Pol-129829,Annelida,phylum
W-Pol-129829,Polychaeta,class
W-Pol-129829,Eunicida,order
W-Pol-129829,Amphinomidae,family
W-Pol-129829,Eurythoe,genus
W-Pol-129829,Eurythoe complanata,species
W-Bch-422077,Metazoa,kingdom
W-Bch-422077,Arthropoda,phylum
W-Bch-422077,Malacostraca,class
W-Bch-422077,Decapoda,order
W-Bch-422077,Panopeidae,family
W-Bch-422077,Eurytium,genus
W-Bch-422077,Eurytium limosum,species
ITS-657432,Metazoa,kingdom
ITS-657432,Arthropoda,phylum
ITS-657432,Malacostraca,class
ITS-657432,Amphipoda,order
ITS-657432,Eusiridae,family
ITS-657432,Eusirus,genus
ITS-657432,Eusirus perdentatus,species
URM-Cn-5815,Metazoa,kingdom
URM-Cn-5815,Cnidaria,phylum
URM-Cn-5815,Anthozoa,class
URM-Cn-5815,Scleractinia,order
URM-Cn-5815,Meandrinidae,family
URM-Cn-5815,Eusmilia,genus
URM-Cn-5815,Eusmilia fastigiata,species
Fis-23128,Metazoa,kingdom
Fis-23128,Chordata,phylum
Fis-23128,Chondrichthyes,class
Fis-23128,Carcharhiniformes,order
Fis-23128,Sphyrnidae,family
Fis-23128,Eusphyra,genus
Fis-23128,Eusphyra blochii,species
W-Msc-140528,Metazoa,kingdom
W-Msc-140528,Mollusca,phylum
W-Msc-140528,Gastropoda,class
W-Msc-140528,Littorinimorpha,order
W-Msc-140528,Naticidae,family
W-Msc-140528,Euspira,genus
W-Msc-140528,Euspira catena,species
Fis-28191,Metazoa,kingdom
Fis-28191,Chordata,phylum
Fis-28191,Actinopteri,class
Fis-28191,Stomiiformes,order
Fis-28191,Stomiidae,family
Fis-28191,Eustomias,genus
Fis-28191,Eustomias filifer,species
Fis-34806,Metazoa,kingdom
Fis-34806,Chordata,phylum
Fis-34806,Actinopteri,class
Fis-34806,Stomiiformes,order
Fis-34806,Stomiidae,family
Fis-34806,Eustomias,genus
Fis-34806,Eustomias fissibarbis,species
Fis-152042,Metazoa,kingdom
Fis-152042,Chordata,phylum
Fis-152042,Actinopteri,class
Fis-152042,Stomiiformes,order
Fis-152042,Stomiidae,family
Fis-152042,Eustomias,genus
Fis-152042,Eustomias jimcraddocki,species
Fis-34815,Metazoa,kingdom
Fis-34815,Chordata,phylum
Fis-34815,Actinopteri,class
Fis-34815,Stomiiformes,order
Fis-34815,Stomiidae,family
Fis-34815,Eustomias,genus
Fis-34815,Eustomias obscurus,species
Fis-149948,Metazoa,kingdom
Fis-149948,Chordata,phylum
Fis-149948,Actinopteri,class
Fis-149948,Stomiiformes,order
Fis-149948,Stomiidae,family
Fis-149948,Eustomias,genus
Fis-149948,Eustomias schiffi,species
W-Pol-131290,Metazoa,kingdom
W-Pol-131290,Annelida,phylum
W-Pol-131290,Polychaeta,class
W-Pol-131290,Phyllodocida,order
W-Pol-131290,Syllidae,family
W-Pol-131290,Eusyllis,genus
W-Pol-131290,Eusyllis blomstrandi,species
URM-2-3843,Metazoa,kingdom
URM-2-3843,Chordata,phylum
URM-2-3843,Ascidiacea,class
URM-2-3843,Stolidobranchia,order
URM-2-3843,Styelidae,family
URM-2-3843,Eusynstyela,genus
URM-2-3843,Eusynstyela hartmeyeri,species
URM-2-3847,Metazoa,kingdom
URM-2-3847,Chordata,phylum
URM-2-3847,Ascidiacea,class
URM-2-3847,Stolidobranchia,order
URM-2-3847,Styelidae,family
URM-2-3847,Eusynstyela,genus
URM-2-3847,Eusynstyela tincta,species
Fis-27270,Metazoa,kingdom
Fis-27270,Chordata,phylum
Fis-27270,Actinopteri,class
Fis-27270,Beryciformes,order
Fis-27270,Cetomimidae,family
Fis-27270,Eutaeniophorus,genus
Fis-27270,Eutaeniophorus festivus,species
ITS-86546,Metazoa,kingdom
ITS-86546,Arthropoda,phylum
ITS-86546,Hexanauplia,class
ITS-86546,Harpacticoida,order
ITS-86546,Euterpinidae,family
ITS-86546,Euterpina,genus
ITS-86546,Euterpina acutifrons,species
W-Pol-333437,Metazoa,kingdom
W-Pol-333437,Annelida,phylum
W-Pol-333437,Polychaeta,class
W-Pol-333437,Phyllodocida,order
W-Pol-333437,Sigalionidae,family
W-Pol-333437,Euthalenessa,genus
W-Pol-333437,Euthalenessa festiva,species
Fis-22758,Metazoa,kingdom
Fis-22758,Chordata,phylum
Fis-22758,Actinopteri,class
Fis-22758,Scombriformes,order
Fis-22758,Scombridae,family
Fis-22758,Euthynnus,genus
Fis-22758,Euthynnus affinis,species
Fis-22759,Metazoa,kingdom
Fis-22759,Chordata,phylum
Fis-22759,Actinopteri,class
Fis-22759,Scombriformes,order
Fis-22759,Scombridae,family
Fis-22759,Euthynnus,genus
Fis-22759,Euthynnus alletteratus,species
Fis-29391,Metazoa,kingdom
Fis-29391,Chordata,phylum
Fis-29391,Actinopteri,class
Fis-29391,Scombriformes,order
Fis-29391,Scombridae,family
Fis-29391,Euthynnus,genus
Fis-29391,Euthynnus lineatus,species
W-Hyd-117517,Metazoa,kingdom
W-Hyd-117517,Cnidaria,phylum
W-Hyd-117517,Hydrozoa,class
W-Hyd-117517,Leptothecata,order
W-Hyd-117517,Eirenidae,family
W-Hyd-117517,Eutonina,genus
W-Hyd-117517,Eutonina indicans,species
Fis-22760,Metazoa,kingdom
Fis-22760,Chordata,phylum
Fis-22760,Actinopteri,class
Fis-22760,Perciformes,order
Fis-22760,Triglidae,family
Fis-22760,Eutrigla,genus
Fis-22760,Eutrigla gurnardus,species
W-Msc-394062,Metazoa,kingdom
W-Msc-394062,Mollusca,phylum
W-Msc-394062,Bivalvia,class
W-Msc-394062,Pectinoida,order
W-Msc-394062,Pectinidae,family
W-Msc-394062,Euvola,genus
W-Msc-394062,Euvola chazaliei,species
W-Msc-394070,Metazoa,kingdom
W-Msc-394070,Mollusca,phylum
W-Msc-394070,Bivalvia,class
W-Msc-394070,Pectinoida,order
W-Msc-394070,Pectinidae,family
W-Msc-394070,Euvola,genus
W-Msc-394070,Euvola raveneli,species
W-Msc-394073,Metazoa,kingdom
W-Msc-394073,Mollusca,phylum
W-Msc-394073,Bivalvia,class
W-Msc-394073,Pectinoida,order
W-Msc-394073,Pectinidae,family
W-Msc-394073,Euvola,genus
W-Msc-394073,Euvola ziczac,species
W-Bch-210202,Metazoa,kingdom
W-Bch-210202,Arthropoda,phylum
W-Bch-210202,Malacostraca,class
W-Bch-210202,Decapoda,order
W-Bch-210202,Xanthidae,family
W-Bch-210202,Euxanthus,genus
W-Bch-210202,Euxanthus exsculptus,species
W-Bch-444134,Metazoa,kingdom
W-Bch-444134,Arthropoda,phylum
W-Bch-444134,Malacostraca,class
W-Bch-444134,Decapoda,order
W-Bch-444134,Xanthidae,family
W-Bch-444134,Euxanthus,genus
W-Bch-444134,Euxanthus huonii,species
W-Ase-255040,Metazoa,kingdom
W-Ase-255040,Echinodermata,phylum
W-Ase-255040,Asteroidea,class
W-Ase-255040,Forcipulatida,order
W-Ase-255040,Asteriidae,family
W-Ase-255040,Evasterias,genus
W-Ase-255040,Evasterias troschelii,species
Fis-23502,Metazoa,kingdom
Fis-23502,Chordata,phylum
Fis-23502,Actinopteri,class
Fis-23502,Aulopiformes,order
Fis-23502,Evermannellidae,family
Fis-23502,Evermannella,genus
Fis-23502,Evermannella balbo,species
Fis-49902,Metazoa,kingdom
Fis-49902,Chordata,phylum
Fis-49902,Actinopteri,class
Fis-49902,Aulopiformes,order
Fis-49902,Evermannellidae,family
Fis-49902,Evermannella,genus
Fis-49902,Evermannella indica,species
Fis-49950,Metazoa,kingdom
Fis-49950,Chordata,phylum
Fis-49950,Actinopteri,class
Fis-49950,Gobiiformes,order
Fis-49950,Gobiidae,family
Fis-49950,Evermannichthys,genus
Fis-49950,Evermannichthys metzelaari,species
ITS-553008,Metazoa,kingdom
ITS-553008,Arthropoda,phylum
ITS-553008,Malacostraca,class
ITS-553008,Decapoda,order
ITS-553008,Scyllaridae,family
ITS-553008,Evibacus,genus
ITS-553008,Evibacus princeps,species
Fis-54014,Metazoa,kingdom
Fis-54014,Chordata,phylum
Fis-54014,Actinopteri,class
Fis-54014,Gobiiformes,order
Fis-54014,Gobiidae,family
Fis-54014,Eviota,genus
Fis-54014,Eviota abax,species
Fis-32260,Metazoa,kingdom
Fis-32260,Chordata,phylum
Fis-32260,Actinopteri,class
Fis-32260,Gobiiformes,order
Fis-32260,Gobiidae,family
Fis-32260,Eviota,genus
Fis-32260,Eviota afelei,species
Fis-32261,Metazoa,kingdom
Fis-32261,Chordata,phylum
Fis-32261,Actinopteri,class
Fis-32261,Gobiiformes,order
Fis-32261,Gobiidae,family
Fis-32261,Eviota,genus
Fis-32261,Eviota albolineata,species
Fis-165185,Metazoa,kingdom
Fis-165185,Chordata,phylum
Fis-165185,Actinopteri,class
Fis-165185,Gobiiformes,order
Fis-165185,Gobiidae,family
Fis-165185,Eviota,genus
Fis-165185,Eviota ancora,species
Fis-166703,Metazoa,kingdom
Fis-166703,Chordata,phylum
Fis-166703,Actinopteri,class
Fis-166703,Gobiiformes,order
Fis-166703,Gobiidae,family
Fis-166703,Eviota,genus
Fis-166703,Eviota atriventris,species
Fis-32248,Metazoa,kingdom
Fis-32248,Chordata,phylum
Fis-32248,Actinopteri,class
Fis-32248,Gobiiformes,order
Fis-32248,Gobiidae,family
Fis-32248,Eviota,genus
Fis-32248,Eviota bifasciata,species
Fis-169346,Metazoa,kingdom
Fis-169346,Chordata,phylum
Fis-169346,Actinopteri,class
Fis-169346,Gobiiformes,order
Fis-169346,Gobiidae,family
Fis-169346,Eviota,genus
Fis-169346,Eviota brahmi,species
Fis-168864,Metazoa,kingdom
Fis-168864,Chordata,phylum
Fis-168864,Actinopteri,class
Fis-168864,Gobiiformes,order
Fis-168864,Gobiidae,family
Fis-168864,Eviota,genus
Fis-168864,Eviota deminuta,species
Fis-32263,Metazoa,kingdom
Fis-32263,Chordata,phylum
Fis-32263,Actinopteri,class
Fis-32263,Gobiiformes,order
Fis-32263,Gobiidae,family
Fis-32263,Eviota,genus
Fis-32263,Eviota distigma,species
Fis-168863,Metazoa,kingdom
Fis-168863,Chordata,phylum
Fis-168863,Actinopteri,class
Fis-168863,Gobiiformes,order
Fis-168863,Gobiidae,family
Fis-168863,Eviota,genus
Fis-168863,Eviota dorsimaculata,species
Fis-165950,Metazoa,kingdom
Fis-165950,Chordata,phylum
Fis-165950,Actinopteri,class
Fis-165950,Gobiiformes,order
Fis-165950,Gobiidae,family
Fis-165950,Eviota,genus
Fis-165950,Eviota dorsogilva,species
Fis-165952,Metazoa,kingdom
Fis-165952,Chordata,phylum
Fis-165952,Actinopteri,class
Fis-165952,Gobiiformes,order
Fis-165952,Gobiidae,family
Fis-165952,Eviota,genus
Fis-165952,Eviota dorsopurpurea,species
Fis-167086,Metazoa,kingdom
Fis-167086,Chordata,phylum
Fis-167086,Actinopteri,class
Fis-167086,Gobiiformes,order
Fis-167086,Gobiidae,family
Fis-167086,Eviota,genus
Fis-167086,Eviota fallax,species
Fis-32264,Metazoa,kingdom
Fis-32264,Chordata,phylum
Fis-32264,Actinopteri,class
Fis-32264,Gobiiformes,order
Fis-32264,Gobiidae,family
Fis-32264,Eviota,genus
Fis-32264,Eviota fasciola,species
Fis-58116,Metazoa,kingdom
Fis-58116,Chordata,phylum
Fis-58116,Actinopteri,class
Fis-58116,Gobiiformes,order
Fis-58116,Gobiidae,family
Fis-58116,Eviota,genus
Fis-58116,Eviota guttata,species
Fis-32265,Metazoa,kingdom
Fis-32265,Chordata,phylum
Fis-32265,Actinopteri,class
Fis-32265,Gobiiformes,order
Fis-32265,Gobiidae,family
Fis-32265,Eviota,genus
Fis-32265,Eviota herrei,species
Fis-168857,Metazoa,kingdom
Fis-168857,Chordata,phylum
Fis-168857,Actinopteri,class
Fis-168857,Gobiiformes,order
Fis-168857,Gobiidae,family
Fis-168857,Eviota,genus
Fis-168857,Eviota hinanoae,species
Fis-150651,Metazoa,kingdom
Fis-150651,Chordata,phylum
Fis-150651,Actinopteri,class
Fis-150651,Gobiiformes,order
Fis-150651,Gobiidae,family
Fis-150651,Eviota,genus
Fis-150651,Eviota indica,species
Fis-26465,Metazoa,kingdom
Fis-26465,Chordata,phylum
Fis-26465,Actinopteri,class
Fis-26465,Gobiiformes,order
Fis-26465,Gobiidae,family
Fis-26465,Eviota,genus
Fis-26465,Eviota infulata,species
Fis-164713,Metazoa,kingdom
Fis-164713,Chordata,phylum
Fis-164713,Actinopteri,class
Fis-164713,Gobiiformes,order
Fis-164713,Gobiidae,family
Fis-164713,Eviota,genus
Fis-164713,Eviota karaspila,species
Fis-162877,Metazoa,kingdom
Fis-162877,Chordata,phylum
Fis-162877,Actinopteri,class
Fis-162877,Gobiiformes,order
Fis-162877,Gobiidae,family
Fis-162877,Eviota,genus
